Utah County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 127 Years
"Location ID","Location","Date","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
UT-001,"Beaver County",193405,59.4,126,5.4,54
UT-001,"Beaver County",193406,61.4,21,-2.3,63.7
UT-001,"Beaver County",193407,73.4,100,1.9,71.5
UT-001,"Beaver County",193408,72.1,114,2.7,69.4
UT-001,"Beaver County",193409,60.5,54,-0.3,60.8
UT-001,"Beaver County",193410,51.5,106,2.6,48.9
UT-001,"Beaver County",193411,40.1,106,3.4,36.7
UT-001,"Beaver County",193412,28.9,67,0.4,28.5
UT-001,"Beaver County",193501,31.6,100,4.3,27.3
UT-001,"Beaver County",193502,34.1,89,2.7,31.4
UT-001,"Beaver County",193503,35.6,36,-1.8,37.4
UT-001,"Beaver County",193504,45.4,66,0.4,45
UT-001,"Beaver County",193505,51.2,25,-2.8,54
UT-001,"Beaver County",193506,65.6,86,1.9,63.7
UT-001,"Beaver County",193507,70.9,38,-0.6,71.5
UT-001,"Beaver County",193508,70.9,96,1.5,69.4
UT-001,"Beaver County",193509,63.4,106,2.6,60.8
UT-001,"Beaver County",193510,47.8,40,-1.1,48.9
UT-001,"Beaver County",193511,33.8,20,-2.9,36.7
UT-001,"Beaver County",193512,28.2,58,-0.3,28.5
UT-001,"Beaver County",193601,29.4,79,2.1,27.3
UT-001,"Beaver County",193602,33.2,83,1.8,31.4
UT-001,"Beaver County",193603,38.2,74,0.8,37.4
UT-001,"Beaver County",193604,48.3,107,3.3,45
UT-001,"Beaver County",193605,57.1,104,3.1,54
UT-001,"Beaver County",193606,67.3,104,3.6,63.7
UT-001,"Beaver County",193607,71.5,56,0.0,71.5
UT-001,"Beaver County",193608,69.0,47,-0.4,69.4
UT-001,"Beaver County",193609,59.0,26,-1.8,60.8
UT-001,"Beaver County",193610,48.8,58,-0.1,48.9
UT-001,"Beaver County",193611,36.2,48,-0.5,36.7
UT-001,"Beaver County",193612,30.0,79,1.5,28.5
UT-001,"Beaver County",193701,9.8,1,-17.5,27.3
UT-001,"Beaver County",193702,28.4,26,-3.0,31.4
UT-001,"Beaver County",193703,37.6,61,0.2,37.4
UT-001,"Beaver County",193704,43.8,40,-1.2,45
UT-001,"Beaver County",193705,58.6,121,4.6,54
UT-001,"Beaver County",193706,63.2,52,-0.5,63.7
UT-001,"Beaver County",193707,73.2,97,1.7,71.5
UT-001,"Beaver County",193708,71.8,110,2.4,69.4
UT-001,"Beaver County",193709,63.9,109,3.1,60.8
UT-001,"Beaver County",193710,50.5,90,1.6,48.9
UT-001,"Beaver County",193711,40.6,108,3.9,36.7
UT-001,"Beaver County",193712,32.8,109,4.3,28.5
UT-001,"Beaver County",193801,30.8,92,3.5,27.3
UT-001,"Beaver County",193802,31.3,52,-0.1,31.4
UT-001,"Beaver County",193803,36.4,43,-1.0,37.4
UT-001,"Beaver County",193804,46.0,79,1.0,45
UT-001,"Beaver County",193805,52.6,41,-1.4,54
UT-001,"Beaver County",193806,64.2,69,0.5,63.7
UT-001,"Beaver County",193807,70.3,29,-1.2,71.5
UT-001,"Beaver County",193808,70.3,82,0.9,69.4
UT-001,"Beaver County",193809,64.5,120,3.7,60.8
UT-001,"Beaver County",193810,49.1,63,0.2,48.9
UT-001,"Beaver County",193811,28.8,1,-7.9,36.7
UT-001,"Beaver County",193812,30.6,87,2.1,28.5
UT-001,"Beaver County",193901,27.3,58,0.0,27.3
UT-001,"Beaver County",193902,20.3,5,-11.1,31.4
UT-001,"Beaver County",193903,38.8,79,1.4,37.4
UT-001,"Beaver County",193904,49.2,118,4.2,45
UT-001,"Beaver County",193905,56.7,98,2.7,54
UT-001,"Beaver County",193906,64.2,69,0.5,63.7
UT-001,"Beaver County",193907,73.2,97,1.7,71.5
UT-001,"Beaver County",193908,72.1,114,2.7,69.4
UT-001,"Beaver County",193909,61.4,70,0.6,60.8
UT-001,"Beaver County",193910,47.9,43,-1.0,48.9
UT-001,"Beaver County",193911,40.0,105,3.3,36.7
UT-001,"Beaver County",193912,35.3,123,6.8,28.5
UT-001,"Beaver County",194001,30.8,92,3.5,27.3
UT-001,"Beaver County",194002,33.5,85,2.1,31.4
UT-001,"Beaver County",194003,40.0,94,2.6,37.4
UT-001,"Beaver County",194004,46.9,91,1.9,45
UT-001,"Beaver County",194005,59.6,127,5.6,54
UT-001,"Beaver County",194006,68.3,118,4.6,63.7
UT-001,"Beaver County",194007,73.4,100,1.9,71.5
UT-001,"Beaver County",194008,72.4,120,3.0,69.4
UT-001,"Beaver County",194009,61.1,62,0.3,60.8
UT-001,"Beaver County",194010,51.0,97,2.1,48.9
UT-001,"Beaver County",194011,34.1,25,-2.6,36.7
UT-001,"Beaver County",194012,30.4,82,1.9,28.5
UT-001,"Beaver County",194101,31.0,94,3.7,27.3
UT-001,"Beaver County",194102,37.0,114,5.6,31.4
UT-001,"Beaver County",194103,37.9,70,0.5,37.4
UT-001,"Beaver County",194104,40.0,7,-5.0,45
UT-001,"Beaver County",194105,55.6,84,1.6,54
UT-001,"Beaver County",194106,61.6,24,-2.1,63.7
UT-001,"Beaver County",194107,70.1,27,-1.4,71.5
UT-001,"Beaver County",194108,66.9,8,-2.5,69.4
UT-001,"Beaver County",194109,56.8,5,-4.0,60.8
UT-001,"Beaver County",194110,44.0,5,-4.9,48.9
UT-001,"Beaver County",194111,36.9,58,0.2,36.7
UT-001,"Beaver County",194112,31.0,92,2.5,28.5
UT-001,"Beaver County",194201,26.5,48,-0.8,27.3
UT-001,"Beaver County",194202,26.8,17,-4.6,31.4
UT-001,"Beaver County",194203,34.1,20,-3.3,37.4
UT-001,"Beaver County",194204,45.0,58,0.0,45
UT-001,"Beaver County",194205,51.4,28,-2.6,54
UT-001,"Beaver County",194206,63.7,61,0.0,63.7
UT-001,"Beaver County",194207,74.3,115,2.8,71.5
UT-001,"Beaver County",194208,70.1,77,0.7,69.4
UT-001,"Beaver County",194209,61.3,67,0.5,60.8
UT-001,"Beaver County",194210,49.7,79,0.8,48.9
UT-001,"Beaver County",194211,37.5,68,0.8,36.7
UT-001,"Beaver County",194212,32.7,107,4.2,28.5
UT-001,"Beaver County",194301,29.2,76,1.9,27.3
UT-001,"Beaver County",194302,32.3,70,0.9,31.4
UT-001,"Beaver County",194303,37.8,65,0.4,37.4
UT-001,"Beaver County",194304,50.2,122,5.2,45
UT-001,"Beaver County",194305,54.5,69,0.5,54
UT-001,"Beaver County",194306,60.7,14,-3.0,63.7
UT-001,"Beaver County",194307,72.3,77,0.8,71.5
UT-001,"Beaver County",194308,70.4,84,1.0,69.4
UT-001,"Beaver County",194309,64.6,122,3.8,60.8
UT-001,"Beaver County",194310,50.9,95,2.0,48.9
UT-001,"Beaver County",194311,38.0,75,1.3,36.7
UT-001,"Beaver County",194312,30.1,81,1.6,28.5
UT-001,"Beaver County",194401,22.2,18,-5.1,27.3
UT-001,"Beaver County",194402,25.8,11,-5.6,31.4
UT-001,"Beaver County",194403,32.3,7,-5.1,37.4
UT-001,"Beaver County",194404,41.4,16,-3.6,45
UT-001,"Beaver County",194405,53.8,55,-0.2,54
UT-001,"Beaver County",194406,59.7,8,-4.0,63.7
UT-001,"Beaver County",194407,71.2,47,-0.3,71.5
UT-001,"Beaver County",194408,70.0,74,0.6,69.4
UT-001,"Beaver County",194409,63.0,98,2.2,60.8
UT-001,"Beaver County",194410,52.0,109,3.1,48.9
UT-001,"Beaver County",194411,35.1,40,-1.6,36.7
UT-001,"Beaver County",194412,29.3,73,0.8,28.5
UT-001,"Beaver County",194501,29.0,73,1.7,27.3
UT-001,"Beaver County",194502,33.2,83,1.8,31.4
UT-001,"Beaver County",194503,34.1,20,-3.3,37.4
UT-001,"Beaver County",194504,40.5,10,-4.5,45
UT-001,"Beaver County",194505,54.9,76,0.9,54
UT-001,"Beaver County",194506,59.2,4,-4.5,63.7
UT-001,"Beaver County",194507,71.8,67,0.3,71.5
UT-001,"Beaver County",194508,69.2,54,-0.2,69.4
UT-001,"Beaver County",194509,59.9,38,-0.9,60.8
UT-001,"Beaver County",194510,51.1,99,2.2,48.9
UT-001,"Beaver County",194511,36.2,48,-0.5,36.7
UT-001,"Beaver County",194512,26.4,38,-2.1,28.5
UT-001,"Beaver County",194601,23.9,27,-3.4,27.3
UT-001,"Beaver County",194602,28.6,27,-2.8,31.4
UT-001,"Beaver County",194603,37.9,70,0.5,37.4
UT-001,"Beaver County",194604,49.6,119,4.6,45
UT-001,"Beaver County",194605,53.9,56,-0.1,54
UT-001,"Beaver County",194606,66.1,88,2.4,63.7
UT-001,"Beaver County",194607,72.8,88,1.3,71.5
UT-001,"Beaver County",194608,70.3,82,0.9,69.4
UT-001,"Beaver County",194609,61.5,71,0.7,60.8
UT-001,"Beaver County",194610,44.0,5,-4.9,48.9
UT-001,"Beaver County",194611,34.5,31,-2.2,36.7
UT-001,"Beaver County",194612,32.9,111,4.4,28.5
UT-001,"Beaver County",194701,21.7,16,-5.6,27.3
UT-001,"Beaver County",194702,36.5,110,5.1,31.4
UT-001,"Beaver County",194703,40.6,99,3.2,37.4
UT-001,"Beaver County",194704,44.8,54,-0.2,45
UT-001,"Beaver County",194705,57.7,112,3.7,54
UT-001,"Beaver County",194706,60.6,13,-3.1,63.7
UT-001,"Beaver County",194707,70.8,34,-0.7,71.5
UT-001,"Beaver County",194708,69.2,54,-0.2,69.4
UT-001,"Beaver County",194709,63.1,101,2.3,60.8
UT-001,"Beaver County",194710,51.1,99,2.2,48.9
UT-001,"Beaver County",194711,30.7,5,-6.0,36.7
UT-001,"Beaver County",194712,26.7,42,-1.8,28.5
UT-001,"Beaver County",194801,29.1,74,1.8,27.3
UT-001,"Beaver County",194802,27.6,19,-3.8,31.4
UT-001,"Beaver County",194803,29.3,1,-8.1,37.4
UT-001,"Beaver County",194804,45.7,76,0.7,45
UT-001,"Beaver County",194805,54.5,69,0.5,54
UT-001,"Beaver County",194806,62.2,34,-1.5,63.7
UT-001,"Beaver County",194807,71.2,47,-0.3,71.5
UT-001,"Beaver County",194808,68.7,38,-0.7,69.4
UT-001,"Beaver County",194809,62.8,93,2.0,60.8
UT-001,"Beaver County",194810,48.3,47,-0.6,48.9
UT-001,"Beaver County",194811,32.6,13,-4.1,36.7
UT-001,"Beaver County",194812,24.2,22,-4.3,28.5
UT-001,"Beaver County",194901,9.8,1,-17.5,27.3
UT-001,"Beaver County",194902,17.1,2,-14.3,31.4
UT-001,"Beaver County",194903,34.5,23,-2.9,37.4
UT-001,"Beaver County",194904,48.9,115,3.9,45
UT-001,"Beaver County",194905,53.9,56,-0.1,54
UT-001,"Beaver County",194906,62.7,45,-1.0,63.7
UT-001,"Beaver County",194907,70.8,34,-0.7,71.5
UT-001,"Beaver County",194908,68.0,22,-1.4,69.4
UT-001,"Beaver County",194909,62.9,96,2.1,60.8
UT-001,"Beaver County",194910,45.8,22,-3.1,48.9
UT-001,"Beaver County",194911,42.0,122,5.3,36.7
UT-001,"Beaver County",194912,24.0,20,-4.5,28.5
UT-001,"Beaver County",195001,22.8,20,-4.5,27.3
UT-001,"Beaver County",195002,34.4,92,3.0,31.4
UT-001,"Beaver County",195003,37.4,51,0.0,37.4
UT-001,"Beaver County",195004,46.3,85,1.3,45
UT-001,"Beaver County",195005,52.0,34,-2.0,54
UT-001,"Beaver County",195006,62.2,34,-1.5,63.7
UT-001,"Beaver County",195007,70.5,32,-1.0,71.5
UT-001,"Beaver County",195008,68.4,31,-1.0,69.4
UT-001,"Beaver County",195009,60.2,44,-0.6,60.8
UT-001,"Beaver County",195010,54.9,124,6.0,48.9
UT-001,"Beaver County",195011,41.3,115,4.6,36.7
UT-001,"Beaver County",195012,33.4,114,4.9,28.5
UT-001,"Beaver County",195101,27.7,60,0.4,27.3
UT-001,"Beaver County",195102,32.0,62,0.6,31.4
UT-001,"Beaver County",195103,35.0,26,-2.4,37.4
UT-001,"Beaver County",195104,45.7,76,0.7,45
UT-001,"Beaver County",195105,54.6,71,0.6,54
UT-001,"Beaver County",195106,62.6,43,-1.1,63.7
UT-001,"Beaver County",195107,72.6,81,1.1,71.5
UT-001,"Beaver County",195108,68.7,38,-0.7,69.4
UT-001,"Beaver County",195109,62.6,91,1.8,60.8
UT-001,"Beaver County",195110,47.9,43,-1.0,48.9
UT-001,"Beaver County",195111,34.4,29,-2.3,36.7
UT-001,"Beaver County",195112,23.4,16,-5.1,28.5
UT-001,"Beaver County",195201,26.0,38,-1.3,27.3
UT-001,"Beaver County",195202,28.8,31,-2.6,31.4
UT-001,"Beaver County",195203,31.8,5,-5.6,37.4
UT-001,"Beaver County",195204,45.7,76,0.7,45
UT-001,"Beaver County",195205,55.7,85,1.7,54
UT-001,"Beaver County",195206,62.7,45,-1.0,63.7
UT-001,"Beaver County",195207,71.0,42,-0.5,71.5
UT-001,"Beaver County",195208,71.6,106,2.2,69.4
UT-001,"Beaver County",195209,62.6,91,1.8,60.8
UT-001,"Beaver County",195210,53.8,121,4.9,48.9
UT-001,"Beaver County",195211,31.6,9,-5.1,36.7
UT-001,"Beaver County",195212,30.5,83,2.0,28.5
UT-001,"Beaver County",195301,37.6,126,10.3,27.3
UT-001,"Beaver County",195302,30.0,39,-1.4,31.4
UT-001,"Beaver County",195303,38.2,74,0.8,37.4
UT-001,"Beaver County",195304,43.5,38,-1.5,45
UT-001,"Beaver County",195305,48.1,2,-5.9,54
UT-001,"Beaver County",195306,63.5,57,-0.2,63.7
UT-001,"Beaver County",195307,73.9,108,2.4,71.5
UT-001,"Beaver County",195308,68.6,36,-0.8,69.4
UT-001,"Beaver County",195309,63.8,108,3.0,60.8
UT-001,"Beaver County",195310,48.3,47,-0.6,48.9
UT-001,"Beaver County",195311,40.8,110,4.1,36.7
UT-001,"Beaver County",195312,25.0,27,-3.5,28.5
UT-001,"Beaver County",195401,30.5,87,3.2,27.3
UT-001,"Beaver County",195402,34.7,94,3.3,31.4
UT-001,"Beaver County",195403,34.9,25,-2.5,37.4
UT-001,"Beaver County",195404,48.9,115,3.9,45
UT-001,"Beaver County",195405,57.6,108,3.6,54
UT-001,"Beaver County",195406,63.0,50,-0.7,63.7
UT-001,"Beaver County",195407,73.1,93,1.6,71.5
UT-001,"Beaver County",195408,67.8,19,-1.6,69.4
UT-001,"Beaver County",195409,61.8,79,1.0,60.8
UT-001,"Beaver County",195410,50.2,85,1.3,48.9
UT-001,"Beaver County",195411,38.7,82,2.0,36.7
UT-001,"Beaver County",195412,28.3,61,-0.2,28.5
UT-001,"Beaver County",195501,20.5,10,-6.8,27.3
UT-001,"Beaver County",195502,20.0,4,-11.4,31.4
UT-001,"Beaver County",195503,35.4,32,-2.0,37.4
UT-001,"Beaver County",195504,42.5,23,-2.5,45
UT-001,"Beaver County",195505,53.3,49,-0.7,54
UT-001,"Beaver County",195506,62.1,31,-1.6,63.7
UT-001,"Beaver County",195507,71.0,42,-0.5,71.5
UT-001,"Beaver County",195508,70.8,95,1.4,69.4
UT-001,"Beaver County",195509,61.9,81,1.1,60.8
UT-001,"Beaver County",195510,50.9,95,2.0,48.9
UT-001,"Beaver County",195511,36.3,50,-0.4,36.7
UT-001,"Beaver County",195512,35.2,122,6.7,28.5
UT-001,"Beaver County",195601,36.8,125,9.5,27.3
UT-001,"Beaver County",195602,24.1,7,-7.3,31.4
UT-001,"Beaver County",195603,37.9,70,0.5,37.4
UT-001,"Beaver County",195604,45.1,60,0.1,45
UT-001,"Beaver County",195605,56.4,94,2.4,54
UT-001,"Beaver County",195606,67.0,102,3.3,63.7
UT-001,"Beaver County",195607,70.8,34,-0.7,71.5
UT-001,"Beaver County",195608,68.0,22,-1.4,69.4
UT-001,"Beaver County",195609,64.5,120,3.7,60.8
UT-001,"Beaver County",195610,49.4,71,0.5,48.9
UT-001,"Beaver County",195611,31.1,6,-5.6,36.7
UT-001,"Beaver County",195612,28.4,64,-0.1,28.5
UT-001,"Beaver County",195701,26.4,42,-0.9,27.3
UT-001,"Beaver County",195702,35.8,108,4.4,31.4
UT-001,"Beaver County",195703,39.6,91,2.2,37.4
UT-001,"Beaver County",195704,44.6,47,-0.4,45
UT-001,"Beaver County",195705,51.4,28,-2.6,54
UT-001,"Beaver County",195706,64.4,73,0.7,63.7
UT-001,"Beaver County",195707,71.2,47,-0.3,71.5
UT-001,"Beaver County",195708,70.5,86,1.1,69.4
UT-001,"Beaver County",195709,60.2,44,-0.6,60.8
UT-001,"Beaver County",195710,48.5,51,-0.4,48.9
UT-001,"Beaver County",195711,31.2,7,-5.5,36.7
UT-001,"Beaver County",195712,33.0,113,4.5,28.5
UT-001,"Beaver County",195801,28.8,70,1.5,27.3
UT-001,"Beaver County",195802,37.9,121,6.5,31.4
UT-001,"Beaver County",195803,33.7,18,-3.7,37.4
UT-001,"Beaver County",195804,42.0,19,-3.0,45
UT-001,"Beaver County",195805,57.6,108,3.6,54
UT-001,"Beaver County",195806,65.5,85,1.8,63.7
UT-001,"Beaver County",195807,70.0,24,-1.5,71.5
UT-001,"Beaver County",195808,72.4,120,3.0,69.4
UT-001,"Beaver County",195809,62.1,83,1.3,60.8
UT-001,"Beaver County",195810,51.2,101,2.3,48.9
UT-001,"Beaver County",195811,34.9,37,-1.8,36.7
UT-001,"Beaver County",195812,35.1,121,6.6,28.5
UT-001,"Beaver County",195901,32.6,109,5.3,27.3
UT-001,"Beaver County",195902,31.1,49,-0.3,31.4
UT-001,"Beaver County",195903,37.8,65,0.4,37.4
UT-001,"Beaver County",195904,47.2,96,2.2,45
UT-001,"Beaver County",195905,52.4,39,-1.6,54
UT-001,"Beaver County",195906,67.8,112,4.1,63.7
UT-001,"Beaver County",195907,74.0,113,2.5,71.5
UT-001,"Beaver County",195908,70.3,82,0.9,69.4
UT-001,"Beaver County",195909,59.1,28,-1.7,60.8
UT-001,"Beaver County",195910,49.5,75,0.6,48.9
UT-001,"Beaver County",195911,36.4,52,-0.3,36.7
UT-001,"Beaver County",195912,28.7,66,0.2,28.5
UT-001,"Beaver County",196001,23.6,25,-3.7,27.3
UT-001,"Beaver County",196002,28.9,32,-2.5,31.4
UT-001,"Beaver County",196003,40.9,101,3.5,37.4
UT-001,"Beaver County",196004,46.4,87,1.4,45
UT-001,"Beaver County",196005,54.6,71,0.6,54
UT-001,"Beaver County",196006,67.1,103,3.4,63.7
UT-001,"Beaver County",196007,73.3,98,1.8,71.5
UT-001,"Beaver County",196008,69.6,68,0.2,69.4
UT-001,"Beaver County",196009,64.7,124,3.9,60.8
UT-001,"Beaver County",196010,49.3,68,0.4,48.9
UT-001,"Beaver County",196011,39.2,91,2.5,36.7
UT-001,"Beaver County",196012,29.8,77,1.3,28.5
UT-001,"Beaver County",196101,27.8,61,0.5,27.3
UT-001,"Beaver County",196102,34.9,97,3.5,31.4
UT-001,"Beaver County",196103,37.4,51,0.0,37.4
UT-001,"Beaver County",196104,44.7,51,-0.3,45
UT-001,"Beaver County",196105,54.2,63,0.2,54
UT-001,"Beaver County",196106,67.5,106,3.8,63.7
UT-001,"Beaver County",196107,72.8,88,1.3,71.5
UT-001,"Beaver County",196108,70.1,77,0.7,69.4
UT-001,"Beaver County",196109,56.8,5,-4.0,60.8
UT-001,"Beaver County",196110,47.4,36,-1.5,48.9
UT-001,"Beaver County",196111,33.6,18,-3.1,36.7
UT-001,"Beaver County",196112,29.4,74,0.9,28.5
UT-001,"Beaver County",196201,21.8,17,-5.5,27.3
UT-001,"Beaver County",196202,31.4,54,0.0,31.4
UT-001,"Beaver County",196203,32.5,9,-4.9,37.4
UT-001,"Beaver County",196204,48.5,109,3.5,45
UT-001,"Beaver County",196205,52.0,34,-2.0,54
UT-001,"Beaver County",196206,62.4,37,-1.3,63.7
UT-001,"Beaver County",196207,69.0,10,-2.5,71.5
UT-001,"Beaver County",196208,69.5,64,0.1,69.4
UT-001,"Beaver County",196209,62.9,96,2.1,60.8
UT-001,"Beaver County",196210,51.2,101,2.3,48.9
UT-001,"Beaver County",196211,40.9,111,4.2,36.7
UT-001,"Beaver County",196212,29.2,69,0.7,28.5
UT-001,"Beaver County",196301,23.9,27,-3.4,27.3
UT-001,"Beaver County",196302,37.5,118,6.1,31.4
UT-001,"Beaver County",196303,35.1,28,-2.3,37.4
UT-001,"Beaver County",196304,41.4,16,-3.6,45
UT-001,"Beaver County",196305,58.2,118,4.2,54
UT-001,"Beaver County",196306,61.1,18,-2.6,63.7
UT-001,"Beaver County",196307,72.2,76,0.7,71.5
UT-001,"Beaver County",196308,70.7,93,1.3,69.4
UT-001,"Beaver County",196309,64.0,111,3.2,60.8
UT-001,"Beaver County",196310,55.2,125,6.3,48.9
UT-001,"Beaver County",196311,38.8,84,2.1,36.7
UT-001,"Beaver County",196312,26.3,36,-2.2,28.5
UT-001,"Beaver County",196401,25.2,32,-2.1,27.3
UT-001,"Beaver County",196402,25.7,10,-5.7,31.4
UT-001,"Beaver County",196403,31.4,4,-6.0,37.4
UT-001,"Beaver County",196404,42.7,25,-2.3,45
UT-001,"Beaver County",196405,52.5,40,-1.5,54
UT-001,"Beaver County",196406,61.6,24,-2.1,63.7
UT-001,"Beaver County",196407,73.0,91,1.5,71.5
UT-001,"Beaver County",196408,69.4,61,0.0,69.4
UT-001,"Beaver County",196409,59.0,26,-1.8,60.8
UT-001,"Beaver County",196410,52.5,113,3.6,48.9
UT-001,"Beaver County",196411,31.5,8,-5.2,36.7
UT-001,"Beaver County",196412,33.5,115,5.0,28.5
UT-001,"Beaver County",196501,33.1,113,5.8,27.3
UT-001,"Beaver County",196502,31.0,47,-0.4,31.4
UT-001,"Beaver County",196503,35.0,26,-2.4,37.4
UT-001,"Beaver County",196504,44.6,47,-0.4,45
UT-001,"Beaver County",196505,50.2,11,-3.8,54
UT-001,"Beaver County",196506,59.9,9,-3.8,63.7
UT-001,"Beaver County",196507,69.8,21,-1.7,71.5
UT-001,"Beaver County",196508,67.7,17,-1.7,69.4
UT-001,"Beaver County",196509,55.1,3,-5.7,60.8
UT-001,"Beaver County",196510,51.7,108,2.8,48.9
UT-001,"Beaver County",196511,42.0,122,5.3,36.7
UT-001,"Beaver County",196512,30.7,88,2.2,28.5
UT-001,"Beaver County",196601,27.2,56,-0.1,27.3
UT-001,"Beaver County",196602,28.0,22,-3.4,31.4
UT-001,"Beaver County",196603,38.6,76,1.2,37.4
UT-001,"Beaver County",196604,45.2,61,0.2,45
UT-001,"Beaver County",196605,57.8,115,3.8,54
UT-001,"Beaver County",196606,64.7,76,1.0,63.7
UT-001,"Beaver County",196607,72.9,89,1.4,71.5
UT-001,"Beaver County",196608,71.3,101,1.9,69.4
UT-001,"Beaver County",196609,62.5,85,1.7,60.8
UT-001,"Beaver County",196610,48.4,50,-0.5,48.9
UT-001,"Beaver County",196611,41.0,112,4.3,36.7
UT-001,"Beaver County",196612,27.8,53,-0.7,28.5
UT-001,"Beaver County",196701,26.2,40,-1.1,27.3
UT-001,"Beaver County",196702,33.9,87,2.5,31.4
UT-001,"Beaver County",196703,41.3,106,3.9,37.4
UT-001,"Beaver County",196704,39.5,4,-5.5,45
UT-001,"Beaver County",196705,51.8,32,-2.2,54
UT-001,"Beaver County",196706,59.5,6,-4.2,63.7
UT-001,"Beaver County",196707,72.7,83,1.2,71.5
UT-001,"Beaver County",196708,71.5,103,2.1,69.4
UT-001,"Beaver County",196709,61.7,77,0.9,60.8
UT-001,"Beaver County",196710,51.4,104,2.5,48.9
UT-001,"Beaver County",196711,41.2,113,4.5,36.7
UT-001,"Beaver County",196712,22.0,8,-6.5,28.5
UT-001,"Beaver County",196801,26.8,52,-0.5,27.3
UT-001,"Beaver County",196802,38.1,123,6.7,31.4
UT-001,"Beaver County",196803,39.3,87,1.9,37.4
UT-001,"Beaver County",196804,41.1,14,-3.9,45
UT-001,"Beaver County",196805,53.1,44,-0.9,54
UT-001,"Beaver County",196806,65.1,81,1.4,63.7
UT-001,"Beaver County",196807,71.6,59,0.1,71.5
UT-001,"Beaver County",196808,64.6,2,-4.8,69.4
UT-001,"Beaver County",196809,58.7,22,-2.1,60.8
UT-001,"Beaver County",196810,49.3,68,0.4,48.9
UT-001,"Beaver County",196811,36.7,57,0.0,36.7
UT-001,"Beaver County",196812,26.8,43,-1.7,28.5
UT-001,"Beaver County",196901,35.1,123,7.8,27.3
UT-001,"Beaver County",196902,31.1,49,-0.3,31.4
UT-001,"Beaver County",196903,33.2,13,-4.2,37.4
UT-001,"Beaver County",196904,45.5,68,0.5,45
UT-001,"Beaver County",196905,58.9,122,4.9,54
UT-001,"Beaver County",196906,61.0,17,-2.7,63.7
UT-001,"Beaver County",196907,72.2,76,0.7,71.5
UT-001,"Beaver County",196908,74.0,126,4.6,69.4
UT-001,"Beaver County",196909,64.4,117,3.6,60.8
UT-001,"Beaver County",196910,43.6,3,-5.3,48.9
UT-001,"Beaver County",196911,35.3,43,-1.4,36.7
UT-001,"Beaver County",196912,32.7,107,4.2,28.5
UT-001,"Beaver County",197001,31.9,102,4.6,27.3
UT-001,"Beaver County",197002,36.9,113,5.5,31.4
UT-001,"Beaver County",197003,35.3,31,-2.1,37.4
UT-001,"Beaver County",197004,39.3,3,-5.7,45
UT-001,"Beaver County",197005,54.9,76,0.9,54
UT-001,"Beaver County",197006,63.9,63,0.2,63.7
UT-001,"Beaver County",197007,72.2,76,0.7,71.5
UT-001,"Beaver County",197008,72.4,120,3.0,69.4
UT-001,"Beaver County",197009,57.3,8,-3.5,60.8
UT-001,"Beaver County",197010,45.1,18,-3.8,48.9
UT-001,"Beaver County",197011,39.2,91,2.5,36.7
UT-001,"Beaver County",197012,29.3,73,0.8,28.5
UT-001,"Beaver County",197101,30.7,89,3.4,27.3
UT-001,"Beaver County",197102,30.2,42,-1.2,31.4
UT-001,"Beaver County",197103,36.8,44,-0.6,37.4
UT-001,"Beaver County",197104,43.9,42,-1.1,45
UT-001,"Beaver County",197105,51.0,20,-3.0,54
UT-001,"Beaver County",197106,64.4,73,0.7,63.7
UT-001,"Beaver County",197107,73.1,93,1.6,71.5
UT-001,"Beaver County",197108,71.1,98,1.7,69.4
UT-001,"Beaver County",197109,57.3,8,-3.5,60.8
UT-001,"Beaver County",197110,44.5,14,-4.4,48.9
UT-001,"Beaver County",197111,34.5,31,-2.2,36.7
UT-001,"Beaver County",197112,26.3,36,-2.2,28.5
UT-001,"Beaver County",197201,29.8,83,2.5,27.3
UT-001,"Beaver County",197202,35.4,103,4.0,31.4
UT-001,"Beaver County",197203,43.4,119,6.0,37.4
UT-001,"Beaver County",197204,45.6,71,0.6,45
UT-001,"Beaver County",197205,54.8,73,0.8,54
UT-001,"Beaver County",197206,66.2,92,2.5,63.7
UT-001,"Beaver County",197207,73.8,106,2.3,71.5
UT-001,"Beaver County",197208,68.2,28,-1.2,69.4
UT-001,"Beaver County",197209,59.6,31,-1.2,60.8
UT-001,"Beaver County",197210,48.6,53,-0.3,48.9
UT-001,"Beaver County",197211,33.9,23,-2.8,36.7
UT-001,"Beaver County",197212,21.4,6,-7.1,28.5
UT-001,"Beaver County",197301,19.6,9,-7.7,27.3
UT-001,"Beaver County",197302,31.4,54,0.0,31.4
UT-001,"Beaver County",197303,33.9,19,-3.5,37.4
UT-001,"Beaver County",197304,41.6,18,-3.4,45
UT-001,"Beaver County",197305,55.5,82,1.5,54
UT-001,"Beaver County",197306,63.7,61,0.0,63.7
UT-001,"Beaver County",197307,70.9,38,-0.6,71.5
UT-001,"Beaver County",197308,70.0,74,0.6,69.4
UT-001,"Beaver County",197309,58.0,13,-2.8,60.8
UT-001,"Beaver County",197310,49.2,65,0.3,48.9
UT-001,"Beaver County",197311,37.6,72,0.9,36.7
UT-001,"Beaver County",197312,32.0,100,3.5,28.5
UT-001,"Beaver County",197401,24.7,31,-2.6,27.3
